Id,SalePrice
2735,134979.31210220783
2736,145759.8143928418
2737,124023.8946036021
2738,129406.76320552973
2739,156773.7327873706
2740,136531.3299645133
2741,146686.51202180277
2742,154914.3710450355
2743,144536.09510780653
2744,155604.9813382075
2745,145079.4513743515
2746,140072.07643597416
2747,145334.65590477939
2748,124757.74313929351
2749,127098.10725052388
2750,128259.20285273783
2751,133799.93414985284
2752,185796.20375071332
2753,138020.65216129823
2754,210627.09935750868
2755,125424.89413080619
2756,99499.77091373263
2757,68232.14196784826
2758,91584.88160705788
2759,145642.1035823091
2760,115347.5328177051
2761,146072.65451595312
2762,144179.1275886387
2763,179761.56115092264
2764,152631.11580489366
2765,271741.8300971089
2766,138386.83143762482
2767,85612.3054553314
2768,128170.27159859662
2769,125533.1422715702
2770,145723.44971182762
2771,119829.8060434245
2772,117522.02203440023
2773,140956.5310810341
2774,133360.70260639017
2775,124017.24362101298
2776,133243.15204154543
2777,133378.04204488642
2778,113861.64557974802
2779,123829.37971378335
2780,95809.85846655571
2781,97126.34642746861
2782,91548.5289569093
2783,92408.23939328807
2784,110785.76674865505
2785,126222.63656984642
2786,73911.54673567056
2787,120147.35268954365
2788,74749.77634046401
2789,172283.84250446557
2790,90029.29747677187
2791,103432.74994363009
2792,48713.16411092022
2793,176145.4618194573
2794,95701.64647141592
2795,119373.59454463428
2796,100107.59377049269
2797,187163.43556257
2798,99730.89798733493
2799,118843.70646037061
2800,62242.238610541084
2801,108714.1810171639
2802,134608.75586313708
2803,163229.0091648764
2804,136798.54522728495
2805,95424.82028495484
2806,84422.32939576654
2807,153686.11622911575
2808,147622.073093888
2809,136056.22236174354
2810,134690.71008021652
2811,146025.3845919416
2812,144062.73413192556
2813,157202.6547440231
2814,150960.89541298247
2815,107327.68042936722
2816,219791.4508497403
2817,151515.16884836956
2818,126314.10717961096
2819,173635.87569938152
2820,135169.76999738984
2821,107076.65115004804
2822,194762.45028521825
2823,287207.23615196557
2824,169494.09390915284
2825,142314.3710351814
2826,131508.12810142586
2827,134921.43709618988
2828,212200.08654652434
2829,169382.08659080588
2830,195756.53775656674
2831,173965.89847630035
2832,241474.69761144425
2833,290669.815660554
2834,212202.04402646498
2835,214967.19442397277
2836,191075.08825294895
2837,157882.35738308658
2838,143228.74275420458
2839,174713.96253214878
2840,184668.48453072252
2841,197916.87493017744
2842,220679.61543342948
2843,152525.79487837228
2844,143846.30286921293
2845,119956.821889365
2846,201884.16040045433
2847,191473.94078637336
2848,202181.06842898496
2849,191714.15455197208
2850,272430.38115751656
2851,225736.59539638934
2852,221848.58972875436
2853,235268.3730815981
2854,137155.3080846953
2855,193779.15317977907
2856,189129.58163427652
2857,181749.55856256024
2858,195493.32502532835
2859,126406.61102180387
2860,133071.84999770886
2861,126542.48851666544
2862,183491.24901346414
2863,127197.02993114441
2864,232923.46576486796
2865,140357.29670515802
2866,138652.1469182241
2867,98245.92627573462
2868,101510.19460594967
2869,111537.35654661305
2870,127755.47337274581
2871,87133.81250219911
2872,54204.64030876018
2873,109853.56787116868
2874,133267.39809993492
2875,113580.08329683397
2876,165708.56199245676
2877,128748.26541492605
2878,164932.26811385743
2879,142098.7483815131
2880,96575.54340045717
2881,145512.44713359146
2882,177709.10245838435
2883,194162.44647344245
2884,199307.38370682576
2885,191585.71934554647
2886,232186.65810777515
2887,95368.357646697
2888,122829.95353958261
2889,51150.688436832555
2890,82989.11056372986
2891,131436.46259802827
2892,46287.30266142468
2893,84573.92485213518
2894,51220.62065077653
2895,329656.08045448567
2896,283155.42989441624
2897,195451.01243188579
2898,139309.61202266504
2899,202190.74043923308
2900,140736.69733344993
2901,194531.41168035255
2902,191660.29574681522
2903,325584.2015290209
2904,338476.44866269454
2905,114947.48719682953
2906,199421.57786972262
2907,110384.70279284229
2908,136842.1121218166
2909,139249.3192076915
2910,78090.37729656386
2911,81446.56457543414
2912,142716.50132826463
2913,79755.86863643226
2914,71245.57015477892
2915,79371.73197813459
2916,83940.08037177353
2917,167536.4253944796
2918,115538.1872534712
2919,221699.46881956788
